POINT;MSE_ARIMA;MAE_ARIMA;MAPE_ARIMA;R^2_ARIMA;MSE_HYB;MAE_HYB;MAPE_HYB;R^2_HYB;MSE_DIF;MAE_DIF;MAPE_DIF;R^2_DIF;x;y
77.44_12.72;0.00012704379807148135;0.009962351714631364;23.97;0.5958261717615012;0.00018025015004801795;0.011402240962794194;22.055;0.4265568702182474;5.32063519765366e-05;0.0014398892481628303;-1.9149999999999991;-0.16926930154325381;77.44;12.72
77.24_12.72;9.967530753147191e-05;0.007712263464179413;21.59;0.40622411707441697;0.0001133671760451402;0.008970755946744022;17.866;0.3246602722572097;1.3691868513668293e-05;0.0012584924825646089;-3.724;-0.08156384481720724;77.24;12.72
77.04_12.72;8.747935723803124e-05;0.006895938622084776;17.309;0.24627570739559212;0.00010896787357515524;0.00869161128801695;16.422;0.061130122349206784;2.1488516337124e-05;0.0017956726659321747;-0.8870000000000005;-0.18514558504638534;77.04;12.72
76.84_12.72;0.00010959349101238298;0.008558683411147683;19.235;-0.25862861771071355;9.178412309837175e-05;0.00817977066889592;16.033;-0.054096579239735654;-1.7809367914011233e-05;-0.00037891274225176214;-3.201999999999998;-0.2045320384709779;76.84;12.72
76.64_12.72;0.0001621856902761119;0.011118662082507006;24.653;-0.7019758830002356;9.126801480963599e-05;0.00782130359822335;15.643;0.04223387506716425;-7.091767546647591e-05;-0.003297358484283657;-9.009999999999998;-0.6597420079330714;76.64;12.72
76.44_12.72;0.0001621856902761119;0.011118662082507006;24.653;-0.7019758830002356;7.532746100093945e-05;0.007268003607547199;14.471;0.20951397294682939;-8.685822927517244e-05;-0.0038506584749598075;-10.181999999999999;-0.4924619100534062;76.44;12.72
76.24_12.72;0.00013774749658182776;0.010840431251662034;22.078;-0.43040268866419473;6.967892745632447e-05;0.006796590541556591;12.967;0.27643748416468394;-6.806856912550329e-05;-0.004043840710105443;-9.110999999999999;-0.1539652044995108;76.24;12.72
76.04_12.72;9.772931467596584e-05;0.009173806529504919;18.009;-0.015505184831024366;7.89123638587642e-05;0.0071872745561173115;13.396;0.18002172724173549;-1.8816950817201642e-05;-0.001986531973387607;-4.6129999999999995;0.16451654241071112;76.04;12.72
75.84_12.72;0.00012791671279845419;0.010477248910454491;23.697;-0.35630548251150596;0.00013801490343245867;0.009504602844602856;20.319;-0.46337695910523613;1.0098190634004483e-05;-0.0009726460658516355;-3.378;0.10707147659373017;75.84;12.72
75.64_12.72;0.00012791671279845419;0.010477248910454491;23.697;-0.35630548251150596;0.00014030148697696357;0.00953674084773547;20.548;-0.4876216862388907;1.238477417850938e-05;-0.0009405080627190206;-3.149000000000001;0.13131620372738473;75.64;12.72
75.44_12.72;0.00012791671279845419;0.010477248910454491;23.697;-0.35630548251150596;8.562357564601731e-05;0.007310083129875301;15.632;0.09213016391447393;-4.229313715243688e-05;-0.0031671657805791903;-8.065;-0.264175318597032;75.44;12.72
75.24_12.72;0.00022236171612237244;0.013871694500226283;33.643;-1.3980840494441549;5.435053497898435e-05;0.006070934464596742;13.519;0.41385075954293116;-0.00016801118114338808;-0.0078007600356295404;-20.124000000000002;-0.9842332899012237;75.24;12.72
75.04_12.72;0.00023060562399692392;0.014151352736482629;31.814;-1.4168779363675097;4.759013250535861e-05;0.005762865257481003;11.845;0.501228377489433;-0.0001830154914915653;-0.008388487479001627;-19.969;-0.9156495588780766;75.04;12.72
74.84_12.72;0.00010762967571795737;0.009513251788823595;16.91;0.15945501633108727;3.921804683902728e-05;0.005138480679495997;8.322;0.6937226436859281;-6.84116288789301e-05;-0.004374771109327599;-8.588000000000001;0.5342676273548408;74.84;12.72
76.84_13.72;9.11508986754573e-05;0.00864226150321838;18.037;0.5210430046130026;9.941126537963447e-05;0.008170800068959842;15.424;0.47763849105451184;8.260366704177175e-06;-0.00047146143425853826;-2.6129999999999995;-0.04340451355849073;76.84;13.72
76.64_13.72;6.319783830678679e-05;0.006436003611032129;13.234;0.1854595539330095;0.00011232322791408142;0.00861601470416501;15.22;-0.44770477313928714;4.912538960729463e-05;0.0021800110931328807;1.9860000000000007;0.26224521920627764;76.64;13.72
76.44_13.72;6.319783830678679e-05;0.006436003611032129;13.234;0.1854595539330095;9.974341059475525e-05;0.00802849021839163;14.059;-0.28556679049210554;3.654557228796846e-05;0.0015924866073595018;0.8249999999999993;0.10010723655909604;76.44;13.72
76.24_13.72;7.880277765092996e-05;0.007747765213240528;16.296;-0.03480440724978928;0.00014546842825573288;0.010082495057741319;19.602;-0.9102292477751985;6.666565060480291e-05;0.002334729844500791;3.306000000000001;0.8754248405254093;76.24;13.72
76.04_13.72;7.880277765092996e-05;0.007747765213240528;16.296;-0.03480440724978928;8.551050011226838e-05;0.007165368647749663;13.638;-0.1228873527057035;6.707722461338423e-06;-0.0005823965654908649;-2.6579999999999995;0.08808294545591422;76.04;13.72
75.84_13.72;7.450117726060331e-05;0.0075940768002067385;15.995;-0.01291591025110983;0.00011806852145909172;0.009226041474085223;17.96;-0.6052562963858072;4.356734419848841e-05;0.0016319646738784848;1.9650000000000016;0.5923403861346974;75.84;13.72
75.64_13.72;6.318949690782052e-05;0.006847765857026026;16.396;0.16813215878832788;0.00012309069843878222;0.009272400621671551;20.279;-0.6204464126827693;5.99012015309617e-05;0.002424634764645525;3.882999999999999;0.45231425389444146;75.64;13.72
75.44_13.72;6.318949690782052e-05;0.006847765857026026;16.396;0.16813215878832788;0.00013614387437604656;0.009931941527686481;21.648;-0.7922869529505356;7.295437746822603e-05;0.003084175670660455;5.251999999999999;0.6241547941622078;75.44;13.72
75.24_13.72;8.191638719494712e-05;0.008170211354285745;22.512;0.025261283829878578;6.049827667417696e-05;0.006010491719791232;15.136;0.28011946626071993;-2.141811052077016e-05;-0.0021597196344945134;-7.376000000000001;0.25485818243084135;75.24;13.72
75.04_13.72;0.00010222859805319499;0.009319990158316726;24.603;-0.11042840775762652;6.119578080921435e-05;0.00594844396868889;14.783;0.33527863298975524;-4.103281724398064e-05;-0.0033715461896278364;-9.820000000000002;0.22485022523212872;75.04;13.72
74.84_13.72;0.00013521958829697508;0.010720355671650307;26.573;-0.28519565913364087;3.6749959262395594e-05;0.005173042476386561;11.396;0.6507097180799098;-9.846962903457948e-05;-0.005547313195263746;-15.177;0.365514058946269;74.84;13.72
76.64_14.72;0.0002077696281359742;0.011982287079904782;21.769;0.4609532208153949;0.00014601293051091317;0.010255154663417186;20.173;0.6211775483387629;-6.175669762506104e-05;-0.0017271324164875954;-1.596;0.16022432752336802;76.64;14.72
76.44_14.72;7.843318913927718e-05;0.008122955858523807;15.942;0.4290819697998556;0.0001298980979270609;0.009244139999475412;16.143;0.0544670309966373;5.146490878778371e-05;0.0011211841409516053;0.2010000000000005;-0.3746149388032183;76.44;14.72
76.24_14.72;5.0757741293039385e-05;0.005865071804117138;12.321;0.4195030629863191;0.00015141809688241063;0.010103605163429182;18.296;-0.7317110495760757;0.00010066035558937124;0.004238533359312044;5.975;0.31220798658975657;76.24;14.72
76.04_14.72;5.536368085359421e-05;0.006306561362267848;14.397;0.5154598539985861;0.0001284127301268708;0.009340905803261084;17.235;-0.12386174554856666;7.304904927327659e-05;0.0030343444409932363;2.837999999999999;-0.3915981084500194;76.04;14.72
75.84_14.72;4.875133922346616e-05;0.005692444362394856;13.141;0.5203631181762274;0.00010312925330636687;0.008277240460283632;15.586;-0.014630454641342938;5.437791408290071e-05;0.0025847960978887764;2.4450000000000003;-0.5057326635348844;75.84;14.72
75.64_14.72;4.7296836813960427e-05;0.005804720540946846;13.538;0.5188063831594156;6.665241930797731e-05;0.006569387855584254;13.178;0.3218844878752227;1.935558249401688e-05;0.0007646673146374083;-0.35999999999999943;-0.1969218952841929;75.64;14.72
75.44_14.72;4.1453793107475986e-05;0.005164596470365831;12.848;0.5178835411862299;7.01630735017256e-05;0.006659688780813046;13.886;0.18398848451719307;2.870928039424962e-05;0.0014950923104472148;1.0379999999999985;-0.33389505666903685;75.44;14.72
75.24_14.72;0.00010621771244997402;0.008643493345359037;25.56;-0.3251040669399947;4.397028797493054e-05;0.005676179093152585;14.261;0.4514548837836748;-6.224742447504348e-05;-0.0029673142522064514;-11.299;0.1263508168436801;75.24;14.72
75.04_14.72;0.00010621771244997402;0.008643493345359037;25.56;-0.3251040669399947;9.344796481355829e-05;0.007489610660762795;17.213;-0.16579688420640526;-1.2769747636415734e-05;-0.0011538826845962418;-8.346999999999998;-0.15930718273358946;75.04;14.72
74.84_14.72;0.00024902197577388556;0.014827917923008426;47.167;-1.9655932457281495;4.783225692901059e-05;0.005195559987140772;13.89;0.43036747003642184;-0.00020118971884487496;-0.009632357935867655;-33.277;-1.5352257756917278;74.84;14.72
74.64_14.72;0.00024902197577388556;0.014827917923008426;47.167;-1.9655932457281495;3.4652155407572254e-05;0.004824532078015861;14.272;0.5873287981622579;-0.0002143698203663133;-0.010003385844992566;-32.895;-1.3782644475658916;74.64;14.72
76.24_15.72;0.0001294683358561923;0.010387943194033964;19.457;0.451321981600602;9.98784619091057e-05;0.008069263543992995;14.358;0.5767218586794957;-2.9589873947086592e-05;-0.0023186796500409695;-5.099;0.12539987707889366;76.24;15.72
76.04_15.72;9.207027669870199e-05;0.008654516417649593;19.273;0.5639481867015279;5.477278999381444e-05;0.006371863229557586;12.255;0.740591912475963;-3.7297486704887546e-05;-0.002282653188092007;-7.017999999999999;0.1766437257744351;76.04;15.72
75.84_15.72;8.048171595467679e-05;0.00797807403601748;17.729;0.5614575874517007;5.595111143536553e-05;0.006590668985997554;12.92;0.6951241023806961;-2.4530604519311254e-05;-0.001387405050019927;-4.808999999999999;0.1336665149289954;75.84;15.72
75.64_15.72;9.125593405758763e-05;0.00857676292616198;19.177;0.5516431352642048;7.876887213018327e-05;0.007932520407723008;16.252;0.6129943229250496;-1.2487061927404357e-05;-0.000644242518438972;-2.9250000000000007;0.0613511876608448;75.64;15.72
75.44_15.72;9.07875853965241e-05;0.008562061989639411;21.324;0.5851761389554193;6.02383587075965e-05;0.0068113812588317686;14.829;0.7247607320655725;-3.05492266889276e-05;-0.0017506807308076428;-6.495000000000001;0.13958459311015314;75.44;15.72
75.24_15.72;0.00010936524180699197;0.008342474646033944;27.482;0.5299842159940591;6.80096893409253e-05;0.007453075913569365;20.423;0.7077167578343722;-4.135555246606667e-05;-0.000889398732464579;-7.059000000000001;0.17773254184031306;75.24;15.72
75.04_15.72;0.0001472903592872096;0.009202366219024613;32.566;-0.06403903206868655;5.3145848423258806e-05;0.00608304849569032;19.832;0.6160695283220478;-9.41445108639508e-05;-0.0031193177233342926;-12.734000000000002;0.5520304962533612;75.04;15.72
74.84_15.72;0.00014726915717093003;0.009526567749645566;34.499;-0.15157398006005618;8.354621564723979e-05;0.0067541354613391115;25.286;0.3467087751430492;-6.372294152369024e-05;-0.0027724322883064543;-9.213000000000001;0.19513479508299303;74.84;15.72
74.64_15.72;0.0001823370760528279;0.011636987056906163;39.965;-0.7247857938699038;0.00019611803980174402;0.011439612847939292;39.132;-0.855144418755827;1.3780963748916114e-05;-0.00019737420896687174;-0.8330000000000055;0.1303586248859232;74.64;15.72
74.44_15.72;0.00010376044064429932;0.007509129213110239;27.593;0.0877426164191667;4.148188376026754e-05;0.005694096977380638;17.953;0.6352930412576752;-6.227855688403178e-05;-0.001815032235729601;-9.64;0.5475504248385085;74.44;15.72
76.24_16.72;0.0001548614946152084;0.011019594322652608;20.555;0.5041664366182045;0.00016644829133081608;0.010566102590356419;20.733;0.4670679782961057;1.1586796715607693e-05;-0.0004534917322961893;0.17800000000000082;-0.03709845832209879;76.24;16.72
76.04_16.72;0.00013546072090519153;0.010787757837231016;21.548;0.5373359910688685;5.636129873211624e-05;0.005632664374579822;11.718;0.8074988509900465;-7.909942217307529e-05;-0.005155093462651194;-9.829999999999998;0.27016285992117794;76.04;16.72
75.84_16.72;0.00011302759350556934;0.009640018558052481;21.576;0.5906889998917046;6.140553293012622e-05;0.007030387545687843;14.563;0.7776298750041566;-5.162206057544313e-05;-0.0026096310123646382;-7.013;0.18694087511245194;75.84;16.72
75.64_16.72;0.00024637004358962013;0.013594422036470119;24.591;0.47136854993843247;0.00012548979323926594;0.009146070872890827;14.967;0.7307389713397999;-0.00012088025035035418;-0.004448351163579292;-9.624;0.25937042140136746;75.64;16.72
75.44_16.72;0.00024637004358962013;0.013594422036470119;24.591;0.47136854993843247;0.00015700098079724295;0.010083784321257172;15.668;0.6631260240462467;-8.936906279237718e-05;-0.0035106377152129466;-8.923000000000002;0.19175747410781419;75.44;16.72
75.24_16.72;0.00022020490876098342;0.012957832644414859;27.457;0.540506886768434;0.0001336150699771695;0.009251409474331607;15.746;0.7211905727991594;-8.658983878381392e-05;-0.0037064231700832517;-11.711;0.1806836860307255;75.24;16.72
75.04_16.72;0.00022020490876098342;0.012957832644414859;27.457;0.540506886768434;0.00012935247813342018;0.009234616808176607;16.26;0.7300851592447586;-9.085243062756325e-05;-0.0037232158362382525;-11.197;0.18957827247632464;75.04;16.72
74.84_16.72;0.00020370244549684625;0.012598910815879504;33.153;0.5105564944288978;0.00012649015440648138;0.009758376323074445;22.114;0.6960773620467078;-7.721229109036487e-05;-0.0028405344928050594;-11.038999999999998;0.18552086761780995;74.84;16.72
74.64_16.72;0.00020370244549684625;0.012598910815879504;33.153;0.5105564944288978;0.00016319178234216962;0.010679287550242566;21.566;0.6078929841262786;-4.051066315467663e-05;-0.0019196232656369383;-11.587;0.09733648969738073;74.64;16.72
74.44_16.72;0.0003096088213402914;0.015434042223026327;541.506;0.4363508554524803;0.0001710585482336883;0.011261469370795137;280.133;0.6885844403203003;-0.00013855027310660312;-0.0041725728522311895;-261.373;0.25223358486782;74.44;16.72
74.24_16.72;0.0003096088213402914;0.015434042223026327;541.506;0.4363508554524803;0.00015991971089977387;0.010240073978309708;153.983;0.7088629198136679;-0.00014968911044051754;-0.005193968244716619;-387.52299999999997;0.2725120643611876;74.24;16.72
76.24_17.72;0.00016795196976233538;0.011905750362838514;29.638;0.5793330025682614;0.00015513897297266937;0.009609319334003913;20.593;0.611425540067158;-1.2812996789666011e-05;-0.002296431028834601;-9.045000000000002;0.03209253749889662;76.24;17.72
76.04_17.72;0.0001676417613208885;0.011816430600816226;28.824;0.5855386569412144;0.0001666666882854151;0.010529227854372008;19.394;0.587949333592894;-9.75073035473404e-07;-0.0012872027464442184;-9.430000000000003;0.0024106766516795997;76.04;17.72
75.84_17.72;0.00022305867751725106;0.013001745138866531;27.04;0.5558868146579986;0.0001751305587345252;0.010839076471793885;18.75;0.6513124207674045;-4.792811878272585e-05;-0.0021626686670726467;-8.29;0.09542560610940587;75.84;17.72
75.64_17.72;0.0002208951948394611;0.01289141326577945;25.695;0.5342529907880935;0.000179164905950338;0.011087467321952815;18.528;0.622239319588877;-4.173028888912312e-05;-0.0018039459438266344;-7.167000000000002;0.0879863288007835;75.64;17.72
75.44_17.72;0.0004207634907657869;0.01677121221138623;28.611;0.4438752779122067;0.00029355367462267554;0.014651906655190549;25.806;0.6120089805789293;-0.00012720981614311135;-0.00211930555619568;-2.8049999999999997;0.16813370266672256;75.44;17.72
75.24_17.72;0.0004207634907657869;0.01677121221138623;28.611;0.4438752779122067;0.00026438027559281033;0.013644975057700471;23.578;0.6505675741449073;-0.00015638321517297656;-0.0031262371536857573;-5.033000000000001;0.20669229623270058;75.24;17.72
75.04_17.72;0.0004383859244001096;0.01707086847236028;28.508;0.4164213172577994;0.0002601989510260594;0.01362159233797065;22.35;0.6536235480222636;-0.0001781869733740502;-0.003449276134389629;-6.157999999999998;0.23720223076446423;75.04;17.72
74.84_17.72;0.0004383859244001096;0.01707086847236028;28.508;0.4164213172577994;0.0002531345814473186;0.013189975078579533;20.634;0.6630276261728272;-0.000185251342952791;-0.0038808933937807457;-7.873999999999999;0.24660630891502777;74.84;17.72
74.64_17.72;0.000573880758453074;0.019685391300478732;37.731;0.3403540888176694;0.0002834822523364155;0.013956416495772669;25.5;0.674151980368645;-0.00029039850611665855;-0.0057289748047060635;-12.231000000000002;0.3337978915509756;74.64;17.72
74.44_17.72;0.000742174338008007;0.022597211640192565;47.964;0.3913299453118718;0.0003741835750001648;0.016063426876730933;39.623;0.6931255563618093;-0.00036799076300784214;-0.0065337847634616315;-8.341000000000001;0.30179561104993746;74.44;17.72
74.24_17.72;0.000742174338008007;0.022597211640192565;47.964;0.3913299453118718;0.0003438272379028559;0.015134632118349346;36.675;0.7180213152353139;-0.00039834710010515107;-0.007462579521843218;-11.289000000000001;0.32669136992344205;74.24;17.72
74.04_17.72;0.000604985274165614;0.02078408026729621;1153.932;0.4878794459260186;0.00035566829781678307;0.01565106551778924;440.395;0.6989264804904676;-0.0002493169763488309;-0.005133014749506969;-713.537;0.21104703456444895;74.04;17.72
77.24_18.72;0.00038125102118064034;0.016073042534088294;24.076;0.26871135121787504;0.00019829849526953756;0.012018339372990542;21.5;0.6196379010025523;-0.00018295252591110279;-0.004054703161097751;-2.5760000000000005;0.3509265497846773;77.24;18.72
77.04_18.72;0.000361086806627808;0.015615439173039052;24.175;0.3162780867386582;0.00020734459649200803;0.012435344595058791;22.898;0.607390683858348;-0.00015374221013579996;-0.0031800945779802605;-1.277000000000001;0.29111259711968984;77.04;18.72
76.84_18.72;0.000278231108618884;0.013522657121904712;22.847;0.39083675489896075;0.00021378426779757186;0.01253865815466983;24.566;0.5319376076616056;-6.444684082131214e-05;-0.0009839989672348823;1.7189999999999976;0.14110085276264484;76.84;18.72
76.64_18.72;0.0002434490779122607;0.01293532561359719;23.141;0.44257629113942965;0.00021941779263589118;0.012647529213863255;24.628;0.49760056267217334;-2.4031285276369517e-05;-0.0002877963997339351;1.4870000000000019;0.055024271532743696;76.64;18.72
76.44_18.72;0.00019537568866397146;0.012646249690740992;29.385;0.5605570031053448;0.0002332073076509585;0.012723244243188011;25.895;0.47546535153547353;3.7831618986987044e-05;7.699455244701905e-05;-3.490000000000002;-0.08509165156987131;76.44;18.72
76.24_18.72;0.00019537568866397146;0.012646249690740992;29.385;0.5605570031053448;0.0003328293458820536;0.015827392218419972;34.125;0.25139342459106795;0.00013745365721808215;0.00318114252767898;4.739999999999998;-0.3091635785142769;76.24;18.72
76.04_18.72;0.00021697049342213857;0.01317913287628255;39.816;0.5944383389772179;0.00018907584988582627;0.011316503599254553;24.05;0.6465790599932069;-2.7894643536312307e-05;-0.001862629277027997;-15.766000000000002;0.05214072101598899;76.04;18.72
75.84_18.72;0.00043758984049715614;0.017445506708306878;40.824;0.4972305636322867;0.00026582309520207105;0.01358178180521166;27.322;0.6945821968891556;-0.0001717667452950851;-0.0038637249030952173;-13.501999999999999;0.19735163325686889;75.84;18.72
75.64_18.72;0.00043758984049715614;0.017445506708306878;40.824;0.4972305636322867;0.0002659909882587219;0.013650454979908489;28.132;0.6943892959356817;-0.00017159885223843425;-0.003795051728398389;-12.691999999999997;0.19715873230339498;75.64;18.72
75.44_18.72;0.0005596184420285177;0.01897872154944871;32.665;0.4249335870042603;0.0003171417065760951;0.015126374501718116;28.2;0.6741037644310361;-0.00024247673545242264;-0.003852347047730593;-4.465;0.24917017742677583;75.44;18.72
75.24_18.72;0.0005882396983490534;0.019429697285671677;33.246;0.4246246257018005;0.0002971109189283187;0.014462113608162174;26.898;0.7093866553613255;-0.00029112877942073475;-0.004967583677509503;-6.3480000000000025;0.284762029659525;75.24;18.72
75.04_18.72;0.0006182070564464199;0.020103961229677267;43.818;0.447918606079607;0.0002675673631195976;0.013381902389076923;23.645;0.7610526097068673;-0.00035063969332682225;-0.006722058840600344;-20.173;0.3131340036272603;75.04;18.72
74.84_18.72;0.000582175082746453;0.019476797280935335;36.309;0.4235595202712825;0.00028249625552553153;0.01388914034245777;23.307;0.7202864191842709;-0.0002996788272209215;-0.005587656938477565;-13.001999999999999;0.2967268989129884;74.84;18.72
